name,price,price_tax,description,allergens,calories,carbohydrate,fat,fiber,protein,salt,sugar,is_seven_premium,category,small_category,url,image_url
フタバ食品サクレピンクミックス,160.0,172.8,,乳,,,,,,,,False,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450697/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450697/B0FDF7D52A666B792545B3FADF49B0E6.jpg
ロッテ爽とろける濃厚完熟マンゴー,170.0,183.6,,,,,,,,,,False,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450251/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450251/7D58FB0F94456FB49DE9AF25AD193865.jpg
フタバ食品メロン,100.0,108.0,,乳,,,,,,,,False,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450373/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450373/268C2174C325135CE08C39ED50A31FCE.jpg
ロッテクーリッシュバニラ,170.0,183.6,,"卵,乳",,,,,,,,False,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450543/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450543/7455CA5F004333F48859FE6F4965310B.jpg
森永ピノ,170.0,183.6,,乳,,,,,,,,False,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450375/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450375/E76F5100237E0B936EB8DEFB705343B6.jpg
グリコパピコチョココーヒー,190.0,205.2,,乳,,,,,,,,False,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450661/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450661/FF3B4DC95110E6F0D9D3DCB7B512743A.jpg
かじるショコラケーキ生チョコ仕立て,250.0,270.0,ショコラケーキと生チョコクリームの２層で仕立てた濃厚なショコラケーキです。原材料高騰により、税抜売価２４０円から２５０円に値上げします。,"卵,乳,小麦",193.0,18.6,12.0,1.6,3.4,0.07,17.0,False,スイーツ,洋菓子,https://www.sej.co.jp/products/a/item/114164/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/114164/EC879ACDDF3B6EF658F455969C6CE0F3.jpg
ご褒美モンブランマロンダイス入り,350.0,378.0,濃厚な食感のマロンクリームとホイップクリームの中に、マロンダイスが入った栗を堪能できるモンブランです。,"卵,乳,小麦",222.0,29.9,10.6,1.5,2.5,0.06,28.4,False,スイーツ,洋菓子,https://www.sej.co.jp/products/a/item/111896/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/111896/683087B1DEEFF34B206521060C4560FB.jpg
ホイップクリームのミルクプリン,250.0,270.0,"ホイップクリームとミルクプリン,カラメルソースがバランス良く絡み合う、食べ進みのよいミルクプリンです。",乳,255.0,22.6,16.6,0.4,4.0,0.15,22.2,False,スイーツ,洋菓子,https://www.sej.co.jp/products/a/item/111169/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/111169/F22A7979526263855D9568511DAD5F9F.jpg
ザクザク食感の食べるホイップ,268.0,289.44,クッキーを底に敷いたザクザク食感を楽しめるホイップクリーム。,"乳,小麦",395.0,27.8,30.4,0.2,2.6,0.12,27.6,False,スイーツ,洋菓子,https://www.sej.co.jp/products/a/item/113855/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/113855/535A701746D29E0E590426C005AA4792.jpg
北海道産牛乳使用ミルクプリン,198.0,213.84,北海道産牛乳を使用した、コクがありながらもすっきりとした後味が特長のなめらかなミルクプリンです,乳,178.0,23.9,7.6,0.6,3.7,0.12,23.3,False,スイーツ,洋菓子,https://www.sej.co.jp/products/a/item/111637/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/111637/96B865363059E47D50D234956D1F8DD3.jpg
しみしみコーヒーティラミス,270.0,291.6,マスカルポーネを使用したふんわりなめらかなティラミスムースと香り高いコーヒーシロップをたっぷり染み込ませたココアスポンジが楽しめるティラミスです。,"卵,乳,小麦",187.0,15.1,12.8,0.7,3.1,0.08,14.4,False,スイーツ,洋菓子,https://www.sej.co.jp/products/a/item/110337/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/110337/40DD1E14AA849A634858B56FF86E5F12.jpg
おいしい愛知牛乳使用ホイップみるくプリン,290.0,313.2,愛知県産「おいしい愛知牛乳」を使用したみるくプリンです。ホイップクリームとカラメルソースをトッピングしました。,乳,250.0,22.8,16.0,0.4,3.9,0.12,22.4,False,スイーツ,洋菓子,https://www.sej.co.jp/products/a/item/112724/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/112724/18E0C6D2F3F4F99B18FBB4CC0618D8CD.jpg
ミカド珈琲カフェティラミス,320.0,345.6,軽井沢の老舗「ミカド珈琲」とのコラボ商品です。ミカド珈琲の深い味わいと香りが楽しめるコーヒーゼリーと濃厚なティラミスムースを組み合わせました。,"卵,乳,小麦",174.0,15.5,11.1,0.3,3.2,0.07,15.2,False,スイーツ,洋菓子,https://www.sej.co.jp/products/a/item/110401/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/110401/736F87734EA97B26CD89B50B72B3E2D1.jpg
八ヶ岳野辺山高原牛乳のほいっぷぷりん,330.0,356.4,牛乳の産地として知られる八ヶ岳野辺山高原牛乳をミルクプリンとミルクホイップクリームに使いました。牛乳の美味しさをお楽しみいただけます。,乳,319.0,27.6,21.9,0.4,3.0,0.13,27.2,False,スイーツ,洋菓子,https://www.sej.co.jp/products/a/item/113003/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/113003/C921241B94EB648164D03085A1489B9A.jpg
コーヒーゼリー＆カフェホイップ,330.0,356.4,「名探偵コナン隻眼の残像」とのコラボ商品。ほろ苦いコーヒーゼリーと、コーヒーの風味が楽しめるカフェホイップを盛付けたカップスイーツです。,"卵,乳,小麦",279.0,24.2,19.4,0.6,2.3,0.06,23.6,False,スイーツ,洋菓子,https://www.sej.co.jp/products/a/item/114134/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/114134/84BAE9F571DE823DAFCA5F2FB2F0967F.jpg
白バラ牛乳使用ホイップクリーム珈琲ゼリー,300.0,324.0,白バラ牛乳を使用したホイップクリームと珈琲ゼリーを組み合わせたカップスイーツです。,乳,215.0,15.4,16.1,0.5,2.3,0.05,14.9,False,スイーツ,洋菓子,https://www.sej.co.jp/products/a/item/110655/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/110655/EFC7ADF380CDE5D04F801F6736033CAA.jpg
粉末カラメルをかけて食べるなめらかプリン,260.0,280.8,なめらかなプリンに粉末のカラメルをかけて食べる仕立てです。,"卵,乳",259.0,17.9,19.2,0.2,3.8,0.1,17.7,False,スイーツ,洋菓子,https://www.sej.co.jp/products/a/item/114165/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/114165/B5941C481CFC4CA8AC1195D8A865066E.jpg
バニラ香るカスタードシュー,150.0,162.0,ふわっとバニラが香るカスタードシューです。原材料高騰により、税抜売価１４８円から１５０円に変更します。,"卵,乳,小麦",174.0,14.0,11.4,0.2,4.0,0.17,13.8,False,スイーツ,洋菓子,https://www.sej.co.jp/products/a/item/114088/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/114088/D4AEE98A08E69127A32863561E9B7D6C.jpg
とろけるカスタードエクレア,170.0,183.6,くちどけの良いエクレア皮に、コクを感じる濃厚なカスタードクリームを詰めた一体感のあるエクレアです。,"卵,乳,小麦",222.0,24.1,11.7,0.7,5.3,0.2,23.4,False,スイーツ,洋菓子,https://www.sej.co.jp/products/a/item/111319/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/111319/4AB363875F0CAB733FC42AAC0EC6B406.jpg
たっぷりホイップのダブルシュー,180.0,194.4,濃厚なカスタードとたっぷりのホイップを詰めた２種のクリームを楽しめる満足感のあるシュークリームです。,"卵,乳,小麦",276.0,19.7,19.8,0.2,4.8,0.21,19.5,False,スイーツ,洋菓子,https://www.sej.co.jp/products/a/item/114113/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/114113/5D2DE00BE543398BDFD58A6BC457710E.jpg
振って食べるおつまみキャベツ,198.0,213.84,ざく切りしたキャベツと塩昆布を組み合わせ、別添の胡麻油で味付けした塩だれで食べるお酒のおつまみにもなる仕立てです。,小麦,93.0,7.4,6.5,2.0,2.3,1.6,5.4,False,サラダ,サラダ,https://www.sej.co.jp/products/a/item/103552/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/103552/E0CFC0E353C9E9B956116277B2BF0054.jpg
振って食べる１０品目のコブサラダ,298.0,321.84,スパイスを効かせたクリーミーな味わいのコブドレッシングに、チキンと多品目の野菜を合わせたサラダです。縦型容器により横から見た時の彩り豊かにしました。,"卵,小麦",149.0,12.3,9.9,2.4,3.8,1.0,9.9,False,サラダ,サラダ,https://www.sej.co.jp/products/a/item/104952/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/104952/02A636D92AC1BF3D2F0454CA6D567C02.jpg
ハムとポテトのサラダ,198.0,213.84,ハム、ポテトサラダと生野菜が一緒に食べられるサラダです。,"卵,乳,小麦",94.0,8.6,5.3,1.9,4.0,0.45,6.7,False,サラダ,サラダ,https://www.sej.co.jp/products/a/item/105055/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/105055/5D14012CEEC8001ADB6F893FDB8A83B5.jpg
ハムとポテトのサラダ,238.0,257.04,ハムとポテトサラダと、生野菜が一緒に食べられるサラダです。,"卵,乳,小麦",97.0,10.2,4.3,2.0,5.4,0.83,8.2,False,サラダ,サラダ,https://www.sej.co.jp/products/a/item/105095/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/105095/0730F02EE8740519F5FBA4249CB51EEF.jpg
やわらかほうれん草とべ―コンのサラダ,318.0,343.44,ほうれん草がたっぷりと入った野菜サラダをコク旨すりおろし野菜ドレッシングと一緒に食べる仕立てです。,"卵,小麦",145.0,2.7,13.6,1.9,3.9,0.86,0.8,False,サラダ,サラダ,https://www.sej.co.jp/products/a/item/105097/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/105097/94E5386791F226032D685B4FC35A666D.jpg
三陸産めかぶとオクラの海藻サラダ,198.0,213.84,三陸産めかぶとオクラを盛りつけした海藻サラダです。ネバネバ食材にわかめと歯触りの良い大根を組み合わせた仕立てです。,,19.0,2.5,0.9,1.6,1.0,0.15,0.9,False,サラダ,サラダ,https://www.sej.co.jp/products/a/item/104377/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/104377/A8690044767EB6A32930D92D93635FDA.jpg
コク旨ペッパーマヨソース野菜スティックチーズ入り,298.0,321.84,チーズや彩り野菜ににんにくや卵のコクと旨みにペッパーを効かせたペッパークリーミーマヨソースを付けて食べるスティック状のサラダです。,"卵,乳,小麦",156.0,7.7,13.2,2.8,2.9,1.2,4.9,False,サラダ,サラダ,https://www.sej.co.jp/products/a/item/107233/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/107233/B069EA32859C780D7E56CFB34B4A7C88.jpg
トマトとチーズとほうれん草のサラダ,298.0,321.84,アマニオイル入りのイタリアンドレッシングで食べるトマトとチーズとほうれん草のサラダです。,"乳,小麦",179.0,3.7,17.5,1.1,2.2,0.63,2.6,False,サラダ,サラダ,https://www.sej.co.jp/products/a/item/106042/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/106042/CF122798D74DFA42D7E7761057D1A407.jpg
淡路島産新玉ねぎとおかかのサラダ,198.0,213.84,辛みが少なく、柔らかい食感の「淡路島産新玉ねぎ」をたっぷり使用したサラダです。,,27.0,4.9,0.3,1.3,1.8,0.03,3.6,False,サラダ,サラダ,https://www.sej.co.jp/products/a/item/102176/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/102176/FDD7FEF02CFB3AA07F1D837D14F0CE87.jpg
佐賀県産新玉ネギとしらすのサラダ,218.0,235.44,辛味みが少なくみずみずしい、旬の佐賀県産新玉ネギを使用した期間限定のサラダです。,小麦,53.0,9.9,0.3,1.2,3.3,0.87,8.7,False,サラダ,サラダ,https://www.sej.co.jp/products/a/item/107285/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/107285/9B33B278CBA2FD59292A8E554B481FED.jpg
野菜スティック味噌マヨネーズ入り,240.0,259.2,おつまみとして手軽に食べられるスティック状の生野菜サラダです。,卵,145.0,10.4,11.4,3.8,2.2,1.5,6.6,False,サラダ,サラダ,https://www.sej.co.jp/products/a/item/103499/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/103499/9A344EFD2AB036D6DE96537C1A3D2AE2.jpg
味噌マヨネーズの野菜スティック,250.0,270.0,蔵出し味噌を使用した味噌マヨネーズで食べる、スティック状の生野菜サラダです。,卵,173.0,7.2,15.5,1.8,2.0,1.3,5.4,False,サラダ,サラダ,https://www.sej.co.jp/products/a/item/105954/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/105954/172E9F004318266F9D4432FFE625BED2.jpg
こうじ味噌マヨネーズ入り野菜スティック,260.0,280.8,おつまみとして手軽に食べられるスティック状の生野菜サラダです。甘みのあるこうじ味噌マヨネーズを付けてお召し上がりいただけます。,卵,170.0,7.5,15.0,2.2,2.4,1.6,5.3,False,サラダ,サラダ,https://www.sej.co.jp/products/a/item/106731/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/106731/71FB3DDC8D9A5922391B439BB52FDC75.jpg
こうじ味噌マヨネーズ入り野菜スティック,240.0,259.2,大根・人参・胡瓜・キャベツの生野菜を、こうじ味噌マヨネーズにつけて召し上がっていただくサラダです。,卵,129.0,7.0,10.8,1.8,1.8,1.1,5.2,False,サラダ,サラダ,https://www.sej.co.jp/products/a/item/106827/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/106827/35002014CD976FF3480A0C1461E9B49E.jpg
味噌マヨネーズの野菜スティック,250.0,270.0,味噌マヨネーズで食べる、スティック状の生野菜サラダです。,卵,167.0,6.2,15.4,1.5,1.7,1.2,4.7,False,サラダ,サラダ,https://www.sej.co.jp/products/a/item/101423/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/101423/C147EABF0C61C0FF296C8B7851D257EE.jpg
海老マヨネーズのサラダ,448.0,483.84,ぷりぷりとした海老マヨネーズと野菜を柚子を効かせたドレッシングと一緒に食べる満足感のあるサラダです。,"卵,乳,小麦,えび",270.0,16.0,20.3,2.0,6.9,1.8,14.0,False,サラダ,パスタサラダ・おかずサラダほか,https://www.sej.co.jp/products/a/item/107167/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/107167/9E2626A25CD28D516AFAC67189DD8341.jpg
たんぱく質が摂れる蒸し鶏のサラダ,448.0,483.84,たんぱく質が豊富な蒸し鶏を使用したサラダです。柚子胡椒ドレッシングでお召し上がりください。,"卵,小麦,かに",160.0,14.0,3.6,3.0,19.5,3.9,11.0,False,サラダ,パスタサラダ・おかずサラダほか,https://www.sej.co.jp/products/a/item/107229/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/107229/2E4C16C718462966952F49325D627DA4.jpg
たんぱく質が摂れるおつまみチキンのサラダ,420.0,453.6,チキンをメイン具材にした１食で約２１ｇたんぱく質が摂れる満足感のあるおかずサラダです。,"卵,小麦",206.0,4.6,12.0,2.2,21.0,1.7,2.4,False,サラダ,パスタサラダ・おかずサラダほか,https://www.sej.co.jp/products/a/item/101515/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/101515/F7D2C0810B13D2CB72149F312C073EB8.jpg
たんぱく質が摂れる豚しゃぶサラダ,398.0,429.84,道産豚肉の豚しゃぶと野菜をさっぱりとしたレモン風味のおろしポン酢で食べる、たんぱく質が摂れるサラダです,小麦,131.0,3.6,5.3,2.1,18.2,1.9,1.5,False,サラダ,パスタサラダ・おかずサラダほか,https://www.sej.co.jp/products/a/item/101583/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/101583/A3FAF64A9FFC5FB7B7C0DF9E6C91915E.jpg
たんぱく質が摂れる豚しゃぶのサラダ,450.0,486.0,大根おろしと、ゆずとかぼすのポン酢ドレッシングで食べるジューシーな豚しゃぶを使用したサラダです。,"卵,小麦",174.0,7.6,7.0,1.3,20.9,1.9,6.3,False,サラダ,パスタサラダ・おかずサラダほか,https://www.sej.co.jp/products/a/item/101811/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/101811/0A031B99F9D3FD555695BA00F4CCDE3D.jpg
グリルチキンのコブサラダ,438.0,473.04,チキンと紫キャベツやコーン、枝豆等の彩り豊かな具材をふんだんに盛り付けした食べ応えのある仕立てです。,"卵,乳,小麦",271.0,16.7,17.2,4.1,14.4,1.9,12.6,False,サラダ,パスタサラダ・おかずサラダほか,https://www.sej.co.jp/products/a/item/101742/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/101742/CA13A791F3D481C44D34F90F226415C5.jpg
グリルチキンのコブサラダ,438.0,473.04,チキンと紫キャベツやコーン、枝豆等の彩り豊かな具材をふんだんに盛り付けした食べ応えのある仕立てです。,"卵,乳,小麦",271.0,16.7,17.2,4.1,14.4,1.9,12.6,False,サラダ,パスタサラダ・おかずサラダほか,https://www.sej.co.jp/products/a/item/102674/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/102674/1572853BD869DCA0DDACE9324617A29A.jpg
だし厚揚げとひじき煮の和サラダ,398.0,429.84,鰹出汁がしみこんだ旨味のある厚揚げとひじき煮を組み合わせた満足感のあるおかずサラダです。,小麦,145.0,7.3,8.3,2.7,11.6,1.8,4.6,False,サラダ,パスタサラダ・おかずサラダほか,https://www.sej.co.jp/products/a/item/106468/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/106468/921F512BFB0ADF440C18DF8AD4408E1E.jpg
蒸し鶏と半熟玉子のラーメンサラダ,338.0,365.04,蒸し鶏と半熟玉子を焙煎胡麻ドレッシングで食べる定番のラーメンサラダです,"卵,乳,小麦",527.0,63.9,25.4,3.5,12.4,2.6,60.4,False,サラダ,パスタサラダ・おかずサラダほか,https://www.sej.co.jp/products/a/item/100776/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/100776/39208C8721F8A7F1B46002BA6209DFD7.jpg
タレザンギのラーメンサラダ,330.0,356.4,甘めのタレザンギとタルタルソースを組み合わせピリ辛和風ドレッシングで食べる定番のラーメンサラダです。,"卵,乳,小麦",503.0,68.9,19.0,2.4,15.4,2.6,66.5,False,サラダ,パスタサラダ・おかずサラダほか,https://www.sej.co.jp/products/a/item/102256/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/102256/4D2ED936B9884339780DFE3B981D8988.jpg
豚しゃぶのパスタサラダ,358.0,386.64,豚しゃぶやその他の具材にノンオイル青じそドレッシングをかけてさっぱりと食べていただけるパスタサラダです。,"卵,小麦",376.0,51.9,11.8,4.0,17.5,3.8,47.9,False,サラダ,パスタサラダ・おかずサラダほか,https://www.sej.co.jp/products/a/item/105335/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/105335/4D9D49D6C8F432F39FC4A4FDF672E428.jpg
豚しゃぶのパスタサラダ,368.0,397.44,豚しゃぶ等の具材にノンオイル青じそをかけて、さっぱり食べていただけるパスタサラダです。,"卵,小麦",377.0,51.3,12.1,4.0,17.6,2.7,47.3,False,サラダ,パスタサラダ・おかずサラダほか,https://www.sej.co.jp/products/a/item/105329/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/105329/F7B7F57B53C95AD0160AC43308C6BE93.jpg
甘辛鶏マヨのパスタサラダ,358.0,386.64,甘辛いタレを絡めた鶏の唐揚げを具材に使用したパスタサラダです。ゆず果汁と人参，オレンジ果汁を加えたドレッシングタイプ調味料でお召し上がりください。,"卵,乳,小麦",346.0,45.3,10.9,4.3,18.9,4.1,41.0,False,サラダ,パスタサラダ・おかずサラダほか,https://www.sej.co.jp/products/a/item/101042/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/101042/82B0F4E9E024A92A4BAE2139E4EBA977.jpg
ごまポン酢の豚しゃぶパスタサラダ,358.0,386.64,豚もも肉のしゃぶしゃぶと生野菜をごまポン酢で食べるパスタサラダです。,"卵,乳,小麦",357.0,45.5,13.2,3.1,15.7,2.8,42.4,False,サラダ,パスタサラダ・おかずサラダほか,https://www.sej.co.jp/products/a/item/101044/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/101044/949D5BB5D34D3EFED2D95A293BD8CB92.jpg
甘辛鶏唐揚げのパスタサラダ,348.0,375.84,甘辛いタレと和えた唐揚げをノンオイルゆずでさっぱり食べていただけるパスタサラダです。,"卵,小麦",379.0,48.4,13.9,4.5,17.3,2.5,43.9,False,サラダ,パスタサラダ・おかずサラダほか,https://www.sej.co.jp/products/a/item/105596/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/105596/370A85B2EE4B9AD310674AEE4F5E260C.jpg
ソースｉｎチキンバー（チーズソース）,139.0,150.12,国産チキン使用・国内製造のソースinチキンバーです。クリーミーなチーズソースを包み込んだ、ワンハンドで食べやすいスティックチキンに仕上げました。,"卵,乳,小麦,大豆,鶏肉",121.0,8.4,6.5,0.3,7.6,0.9,8.1,False,揚げ物・フランク・焼き鳥,揚げ物惣菜,https://www.sej.co.jp/products/a/item/150526/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/150526/4753F7EE2F8C0C25C20A5A788B4F343F.jpg
ソースｉｎチキンバー（ホットチリソース）,139.0,150.12,国産チキン使用・国内製造のソースinチキンバーです。辛味の効いたホットチリソースを包み込んだ、ワンハンドで食べやすいスティックチキンに仕上げました。,"卵,乳,小麦,大豆,鶏肉,りんご",118.0,11.3,5.3,0.4,6.5,1.4,10.9,False,揚げ物・フランク・焼き鳥,揚げ物惣菜,https://www.sej.co.jp/products/a/item/150527/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/150527/9B1B8772715A0BCC69CB22C607DF3EC0.jpg
スギヨの加賀揚５個入り,190.0,205.2,野菜の食感を活かした、一口で食べられるお魚のから揚げです。お酒のおつまみなどにオススメです。,"卵,乳,小麦,大豆",113.0,11.2,5.2,1.1,6.0,1.2,10.1,False,揚げ物・フランク・焼き鳥,揚げ物惣菜,https://www.sej.co.jp/products/a/item/150206/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/150206/56207033839D9406953C6D044FE8317F.jpg
グリコアイスの実ぶどうマスカット,170.0,183.6,,,,,,,,,,False,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450761/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450761/3D3D6C6F6FEEB94B26F31348E91EF39D.jpg
森永製菓チョコモナカジャンボ,170.0,183.6,,"卵,乳,小麦",,,,,,,,False,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450330/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450330/865415AC6BFC244F665960ECF761A497.jpg
ＢＳポーラベアーバニラ,170.0,183.6,,"乳,小麦",,,,,,,,False,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450051/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450051/8265614ED5BA12550E25268AE8C92E48.jpg
森永パルムチョコレート,170.0,183.6,,"卵,乳",,,,,,,,False,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450390/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450390/021B686A945D59789D7B54A5B06048FB.jpg
赤城ガリガリ君ソーダ,80.0,86.4,,,,,,,,,,False,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450039/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450039/9DC599648505396942AC1934010FB41C.jpg
明治エッセル超バニラ,170.0,183.6,,"卵,乳",,,,,,,,False,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450559/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450559/0F19E017B6959A95CBAE5EB48934BAAC.jpg
ブルーシールカップバニラ,170.0,183.6,,乳,,,,,,,,False,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450196/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450196/BC56172E960F8AA74352EA9165C59665.jpg
ブルーシールカップチョコレート,170.0,183.6,,乳,,,,,,,,False,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450209/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450209/E45A085CA36F9199C5236C2A91EC7DDA.jpg
ブルーシールカップバニラ＆クッキー,170.0,183.6,,"乳,小麦",,,,,,,,False,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450261/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450261/AD9062BA8C60BF5C556DE8396C7C3D7C.jpg
森永ピノき・な・こ,170.0,183.6,,乳,,,,,,,,False,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450232/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450232/CCBDA9FC92FCE73A05187D64693C2569.jpg
ロッテ雪見だいふくマスカット,220.0,237.6,,"卵,乳",,,,,,,,False,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450385/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450385/2921181C7CA012EDFDF133DB8D0659EB.jpg
竹下プチブラックモンブラン,198.0,213.84,,"卵,乳,小麦,落花生",,,,,,,,False,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450482/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450482/06F1595151F364FE9292EC8C54824A9F.jpg
アメリカンクランチチョコミント味,170.0,183.6,,"卵,乳,小麦",,,,,,,,False,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450504/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450504/6476A9348481CCD83CB8564887209BD9.jpg
ロッテＢＩＧスイカバー,120.0,129.6,,"乳,小麦",,,,,,,,False,アイス,アイスクリーム,https://www.sej.co.jp/products/a/item/450366/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450366/C61B42BD3493EF63159F67CE391EE3BB.jpg
バニラ香るカスタードシュー,150.0,162.0,ふわっとバニラが香るカスタードシューです。,"卵,乳,小麦",176.0,14.0,11.6,0.2,4.1,0.17,13.8,False,スイーツ,洋菓子,https://www.sej.co.jp/products/a/item/111318/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/111318/7435A9776B823D22F78753A32FA68FD0.jpg
バニラ香るカスタードシュー,150.0,162.0,ふわっとバニラが香るカスタードシューです。,"卵,乳,小麦",176.0,14.0,11.6,0.2,4.1,0.17,13.8,False,スイーツ,洋菓子,https://www.sej.co.jp/products/a/item/111385/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/111385/CC9BD37CF80CB1B33E34FFCABADFF3D9.jpg
もちもち食感クレープチョコバナナ,240.0,259.2,卵の風味を生かしたくちどけの良いもちもち食感のクレープ生地でチョコソースとミルククリーム，バナナを包んだ満足感のあるクレープです。,"卵,乳,小麦",216.0,25.8,11.1,0.6,3.4,0.13,25.2,False,スイーツ,洋菓子,https://www.sej.co.jp/products/a/item/114126/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/114126/68BF8B2B33EA5E825B1E3CFF8D0B0395.jpg
白バラ牛乳を使ったミルクプリン,270.0,291.6,白バラ牛乳を使ったなめらかなミルクプリンの上にたっぷりのホイップクリームとカラメルソースで最後まで食べ飽きないよう仕立てております。,乳,281.0,23.7,18.9,0.4,4.3,0.15,23.3,False,スイーツ,洋菓子,https://www.sej.co.jp/products/a/item/112310/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/112310/7DD3DFE5BED8D580E69A28FE90F823A3.jpg
窯焼きカスタードプリン,200.0,216.0,湯煎焼きした卵のコクを感じられるなめらかな食感のプリンです。,"卵,乳",190.0,25.6,6.8,0.0,6.5,0.2,25.6,False,スイーツ,洋菓子,https://www.sej.co.jp/products/a/item/113595/,https://img-afd.7api-01.dp1.sej.co.jp/item-image/113595/688FEAA0904BB3DE77022C0351C43B4B.jpg
